,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh
caudalmiddlefrontal-lh,0.12077294685990338,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952
caudalmiddlefrontal-rh,0.07668711656441718,0.15950920245398773,0.15030674846625766,0.12883435582822086,0.10122699386503067,0.12576687116564417,0.13803680981595093,0.1196319018404908
parsopercularis-lh,0.07716049382716049,0.15432098765432098,0.15123456790123457,0.12962962962962962,0.10185185185185185,0.12654320987654322,0.1388888888888889,0.12037037037037036
parstriangularis-rh,0.08090614886731391,0.13915857605177995,0.13915857605177995,0.13592233009708737,0.10679611650485436,0.13268608414239483,0.13915857605177995,0.1262135922330097
precentral-lh,0.09541984732824428,0.1297709923664122,0.1297709923664122,0.1297709923664122,0.12595419847328243,0.1297709923664122,0.1297709923664122,0.1297709923664122
precentral-rh,0.08169934640522876,0.13725490196078433,0.13725490196078433,0.13725490196078433,0.10784313725490197,0.13398692810457516,0.13725490196078433,0.12745098039215685
rostralmiddlefrontal-lh,0.07886435331230283,0.14511041009463724,0.14511041009463724,0.13249211356466878,0.10410094637223975,0.12933753943217666,0.14195583596214512,0.12302839116719243
rostralmiddlefrontal-rh,0.08417508417508418,0.13468013468013468,0.13468013468013468,0.13468013468013468,0.1111111111111111,0.13468013468013468,0.13468013468013468,0.13131313131313133
