,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.16257668711656442,0.08282208588957055,0.11349693251533742,0.1441717791411043,0.11349693251533742,0.10122699386503067,0.1196319018404908,0.16257668711656442
parsopercularis-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parstriangularis-rh,0.13043478260869565,0.09782608695652174,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.11956521739130435,0.13043478260869565,0.13043478260869565
precentral-lh,0.14790996784565916,0.08681672025723473,0.1189710610932476,0.14790996784565916,0.1189710610932476,0.10610932475884244,0.12540192926045016,0.14790996784565916
precentral-rh,0.13043478260869565,0.09782608695652174,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.11956521739130435,0.13043478260869565,0.13043478260869565
rostralmiddlefrontal-lh,0.12749003984063745,0.10756972111553785,0.12749003984063745,0.12749003984063745,0.12749003984063745,0.12749003984063745,0.12749003984063745,0.12749003984063745
rostralmiddlefrontal-rh,0.13286713286713286,0.0944055944055944,0.12937062937062938,0.13286713286713286,0.12937062937062938,0.11538461538461539,0.13286713286713286,0.13286713286713286
superiortemporal-lh,0.15835777126099707,0.07917888563049853,0.10850439882697947,0.1378299120234604,0.10850439882697947,0.0967741935483871,0.11436950146627566,0.19648093841642228
