,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.23863636363636365,0.15795454545454546,0.06875,0.1159090909090909,0.07840909090909091,0.06761363636363636,0.12215909090909091,0.15056818181818182
frontalpole-rh,0.14218009478672985,0.22511848341232227,0.057345971563981045,0.14407582938388624,0.06492890995260664,0.055924170616113746,0.13364928909952606,0.17677725118483412
fusiform-lh,0.06628571428571428,0.07142857142857142,0.32057142857142856,0.06571428571428571,0.19142857142857142,0.14285714285714285,0.06514285714285714,0.07657142857142857
medialorbitofrontal-rh,0.11564274651522974,0.15797625193598347,0.05627258647392876,0.24574083634486318,0.07176045431078988,0.09654104284976768,0.12854930304594733,0.12751677852348994
parahippocampal-lh,0.0844311377245509,0.08083832335329341,0.19700598802395208,0.08323353293413174,0.29101796407185626,0.1407185628742515,0.0592814371257485,0.06347305389221557
parahippocampal-rh,0.07637997432605904,0.07317073170731707,0.1495507060333761,0.11681643132220795,0.15019255455712452,0.3395378690629012,0.055198973042362,0.03915275994865212
rostralanteriorcingulate-lh,0.13453698311007573,0.16132789749563192,0.0675596971461852,0.1444379732090856,0.061153174140943505,0.054746651135701804,0.22422830518345951,0.15200931857891672
rostralanteriorcingulate-rh,0.14882506527415143,0.19373368146214098,0.07206266318537859,0.1300261096605744,0.05848563968668407,0.03603133159268929,0.14046997389033944,0.22036553524804178
