,caudalanteriorcingulate-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.9527896995708155,0.0,0.019313304721030045,0.0,0.0,0.0,0.0,0.027896995708154508
entorhinal-lh,0.0,0.4962871287128713,0.03217821782178218,0.012376237623762377,0.2376237623762376,0.21534653465346534,0.006188118811881188,0.0
frontalpole-lh,0.0129366106080207,0.031047865459249677,0.6623544631306598,0.11384217335058215,0.01034928848641656,0.0,0.055627425614489,0.11384217335058215
frontalpole-rh,0.0,0.01251303441084463,0.09384775808133472,0.4421272158498436,0.0020855057351407717,0.035453597497393116,0.17309697601668406,0.24087591240875914
fusiform-lh,0.0,0.18181818181818182,0.005865102639296188,0.0,0.48191593352883677,0.3225806451612903,0.0009775171065493646,0.006842619745845552
lingual-lh,0.0,0.16356513222331048,0.0,0.029382957884427033,0.33986287952987265,0.42801175318315376,0.0,0.039177277179236046
medialorbitofrontal-rh,0.0,0.00831353919239905,0.055819477434679333,0.1995249406175772,0.0,0.0,0.517814726840855,0.21852731591448932
rostralanteriorcingulate-rh,0.014150943396226415,0.0,0.08490566037735849,0.22547169811320755,0.0047169811320754715,0.038679245283018866,0.18867924528301888,0.44339622641509435
