,Fp1,Fz,FC1,AF7,F1,FC3,AF8,F2
Fp1,0.65625,0.0,0.0,0.328125,0.0,0.0,0.015625,0.0
Fz,0.0,0.1557377049180328,0.16393442622950818,0.0,0.1721311475409836,0.1721311475409836,0.16393442622950818,0.1721311475409836
FC1,0.0,0.15126050420168066,0.15966386554621848,0.0,0.17647058823529413,0.17647058823529413,0.15966386554621848,0.17647058823529413
AF7,0.5365853658536586,0.0,0.0,0.4634146341463415,0.0,0.0,0.0,0.0
F1,0.0,0.11538461538461539,0.11538461538461539,0.0,0.1978021978021978,0.2032967032967033,0.16483516483516483,0.2032967032967033
FC3,0.0,0.11052631578947368,0.11052631578947368,0.0,0.19473684210526315,0.21052631578947367,0.15789473684210525,0.21578947368421053
AF8,0.0,0.12574850299401197,0.12574850299401197,0.0,0.19161676646706588,0.19161676646706588,0.17365269461077845,0.19161676646706588
F2,0.0,0.109375,0.109375,0.0,0.19270833333333334,0.21354166666666666,0.15625,0.21875
