,Fp1,C4,T8,Fp2,AF7,AFz,FT8,AF8
Fp1,0.2796511627906977,0.06279069767441861,0.07325581395348837,0.23895348837209301,0.08604651162790698,0.14593023255813953,0.020348837209302327,0.09302325581395349
C4,0.07956104252400549,0.32578875171467764,0.04526748971193416,0.0644718792866941,0.03772290809327846,0.039780521262002745,0.23388203017832648,0.17352537722908093
T8,0.07593307593307594,0.04504504504504504,0.3281853281853282,0.11583011583011583,0.13256113256113256,0.1731016731016731,0.04054054054054054,0.0888030888030888
Fp2,0.2161741835147745,0.04250907205806117,0.09642301710730948,0.27579056505961635,0.13789528252980818,0.15603939865215138,0.009849663037843442,0.06531881804043546
AF7,0.1050449205252246,0.033863165169315826,0.14858327574291638,0.18797512093987562,0.32480995162404974,0.15272978576364893,0.044920525224602624,0.002073255010366275
AFz,0.1533704390847248,0.03339517625231911,0.17192331478045764,0.18181818181818182,0.13048855905998763,0.26716141001855287,0.02411873840445269,0.03772418058132344
FT8,0.0294351630867144,0.26412092283214,0.04852824184566428,0.01909307875894988,0.057279236276849645,0.031821797931583136,0.34844868735083534,0.2012728719172633
AF8,0.11155913978494623,0.16868279569892472,0.0913978494623656,0.09005376344086022,0.002688172043010753,0.043010752688172046,0.176747311827957,0.31586021505376344
