,Fp1,Fz,FC1,AF7,F1,FC3,AF8,F2
Fp1,0.3812461443553362,0.11721159777914868,0.10240592227020358,0.1314003701418877,0.03701418877236274,0.09561998766193708,0.12214682294879704,0.012954966070326958
Fz,0.08907254361799816,0.26216712580348944,0.13360881542699724,0.03443526170798898,0.05325987144168962,0.1657483930211203,0.17125803489439853,0.09044995408631772
FC1,0.07539682539682539,0.12962962962962962,0.24779541446208111,0.04673721340388007,0.06746031746031746,0.16358024691358025,0.15035273368606702,0.11904761904761904
AF7,0.13223644119439365,0.050578915295551495,0.06825106642291286,0.32967702620353445,0.19256550883607557,0.0603290676416819,0.007921998781230956,0.15843997562461914
F1,0.033766233766233764,0.06285714285714286,0.08155844155844155,0.1625974025974026,0.2753246753246753,0.08883116883116883,0.07324675324675324,0.22181818181818183
FC3,0.0679324894514768,0.15316455696202533,0.1590717299578059,0.04092827004219409,0.07172995780590717,0.2514767932489452,0.14936708860759493,0.10632911392405063
AF8,0.08993288590604027,0.17315436241610738,0.15659955257270694,0.003131991051454139,0.060850111856823264,0.16420581655480984,0.25413870246085013,0.09798657718120805
F2,0.009786476868327402,0.09030249110320285,0.12233096085409252,0.11165480427046263,0.1895017793594306,0.11387900355871886,0.099644128113879,0.2629003558718861
