,inferiorparietal-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.2568306010928962,0.10382513661202186,0.1366120218579235,0.1092896174863388,0.10382513661202186,0.11475409836065574,0.0,0.17486338797814208
postcentral-lh,0.2289156626506024,0.4578313253012048,0.0,0.0,0.1927710843373494,0.0,0.03614457831325301,0.08433734939759036
postcentral-rh,0.18055555555555555,0.0,0.2569444444444444,0.1527777777777778,0.04861111111111111,0.1527777777777778,0.041666666666666664,0.16666666666666666
precentral-lh,0.10638297872340426,0.0,0.12056737588652482,0.3475177304964539,0.07801418439716312,0.1773049645390071,0.07092198581560284,0.09929078014184398
superiorparietal-lh,0.15789473684210525,0.14035087719298245,0.05263157894736842,0.10526315789473684,0.39473684210526316,0.07017543859649122,0.0,0.07894736842105263
superiorparietal-rh,0.14285714285714285,0.0,0.13533834586466165,0.21804511278195488,0.06766917293233082,0.2556390977443609,0.045112781954887216,0.13533834586466165
superiortemporal-lh,0.0,0.022727272727272728,0.11363636363636363,0.22727272727272727,0.0,0.09090909090909091,0.5454545454545454,0.0
supramarginal-lh,0.24025974025974026,0.05844155844155844,0.16233766233766234,0.12337662337662338,0.06493506493506493,0.12987012987012986,0.0,0.22077922077922077
