,entorhinal-lh,entorhinal-rh,frontalpole-rh,lingual-lh,parahippocampal-lh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.5581395348837209,0.0,0.0,0.12790697674418605,0.1744186046511628,0.13953488372093023,0.0,0.0
entorhinal-rh,0.0,0.7272727272727273,0.2545454545454545,0.0,0.0,0.0,0.01818181818181818,0.0
frontalpole-rh,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0
lingual-lh,0.12162162162162163,0.0,0.0,0.527027027027027,0.35135135135135137,0.0,0.0,0.0
parahippocampal-lh,0.1728395061728395,0.0,0.0,0.37037037037037035,0.4567901234567901,0.0,0.0,0.0
temporalpole-lh,0.17391304347826086,0.0,0.0,0.0,0.0,0.8260869565217391,0.0,0.0
temporalpole-rh,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.9230769230769231,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
