,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-lh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.5263157894736842,0.0,0.2894736842105263,0.0,0.0,0.0,0.0,0.18421052631578946
frontalpole-rh,0.0,0.5633802816901409,0.19718309859154928,0.0,0.0,0.0,0.23943661971830985,0.0
medialorbitofrontal-rh,0.30864197530864196,0.12345679012345678,0.48148148148148145,0.0,0.0,0.0,0.024691358024691357,0.06172839506172839
parahippocampal-rh,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.12121212121212122,0.24242424242424243
parsorbitalis-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
posteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.24615384615384617,0.06153846153846154,0.1076923076923077,0.0,0.0,0.46153846153846156,0.12307692307692308
rostralanteriorcingulate-rh,0.12345679012345678,0.0,0.012345679012345678,0.19753086419753085,0.0,0.0,0.1111111111111111,0.5555555555555556
