,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P8,TP10,CP6,Cz,T8,FT10,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,C6,C2,FC4,AF8,AF4,F2,FCz
Fz,0.059186637618010164,0.032195594287097555,0.030985233599612683,0.014705882352941176,0.022936335027838296,0.02372306947470346,0.019123698862260955,0.012285160977971436,0.0257201646090535,0.012406197046719922,0.010893246187363835,0.020152505446623094,0.01839748244977003,0.02487291212781409,0.018336964415395788,0.01924473493100944,0.020091987412248852,0.020152505446623094,0.0168240135560397,0.0336480271120794,0.016884531590413945,0.0285039941902687,0.02317840716533527,0.007322682159283466,0.010227547809247155,0.01373759380295328,0.003691600096828855,0.009864439603001695,0.013858629871701767,0.01373759380295328,0.01730815783103365,0.01646090534979424,0.016097797143548778,0.021544420237230695,0.020999757927862503,0.012164124909222949,0.010227547809247155,0.026022754780924716,0.01815541031227306,0.01906318082788671,0.017429193899782137,0.02251270878721859,0.01803437424352457,0.005386105059307674,0.027898813846526264,0.010711692084241104,0.02493343016218833,0.023359961268458,0.005809731299927378,0.02953280077463084,0.026506899055918662,0.012950859356088114
F3,0.02911552644614453,0.054158181517970166,0.027409323573119048,0.013044196158291596,0.02135505531399637,0.021189938906929384,0.010842644064065167,0.020969783697506742,0.026088392316583192,0.016841873520832187,0.015355825857229347,0.022070559744619956,0.023996917827068084,0.016566679509053883,0.01629148549727558,0.01183334250646706,0.02674885794485112,0.014034894600693489,0.022125598546975617,0.033408553029886066,0.0222907149540426,0.024437228245913368,0.025262810281248282,0.010897682866420826,0.008586053167483076,0.0089713247839727,0.0018162804777368045,0.01040233364521988,0.013484506577136882,0.012824040948868952,0.024877538664758655,0.012824040948868952,0.02531784908360394,0.021685288128130333,0.02377676261764544,0.01942869723154824,0.01706202873025483,0.020529473278661458,0.010182178435797237,0.016566679509053883,0.017612416753811436,0.022015520942264295,0.025593043095382243,0.011613187297044416,0.017337222742033132,0.01937365842919258,0.015300787054873685,0.022731025372887886,0.008255820353349111,0.024602344652980352,0.027079090758985083,0.013814739391270847
F7,0.0321401077752117,0.03169104439312292,0.05914806261226584,0.01783423146009751,0.015268154991018733,0.02258147292789325,0.013664357197844496,0.02149089042853477,0.013792661021298435,0.018924813959455992,0.01674364896073903,0.025468308955606877,0.018026687195278418,0.015396458814472672,0.01558891454965358,0.01905311778290993,0.01437002822684116,0.028419296895047474,0.01937387734154478,0.037400564536823194,0.014883243520656916,0.0237362073389787,0.026494739543238388,0.004747241467795741,0.01930972542981781,0.02033615601744932,0.00012830382345393893,0.011290736463946625,0.0130228380805748,0.015011547344110854,0.016487041313831153,0.019502181164998716,0.018347446753913265,0.018860662047729022,0.015139851167564793,0.011162432640492687,0.013600205286117526,0.01546061072619964,0.014049268668206313,0.024570182191429306,0.0191172696946369,0.017449319989735694,0.01937387734154478,0.010136002052861175,0.015396458814472672,0.012253015139851168,0.021041827046445985,0.023094688221709007,0.0033358994098024123,0.036245830125737746,0.03643828586091866,0.013600205286117526
FT9,0.01753246753246753,0.017316017316017316,0.02049062049062049,0.06046176046176046,0.0013708513708513709,0.02784992784992785,0.02691197691197691,0.026695526695526696,0.005627705627705628,0.04206349206349207,0.00909090909090909,0.014285714285714285,0.007936507936507936,0.027777777777777776,0.011183261183261184,0.009884559884559885,0.0051226551226551224,0.024098124098124098,0.01919191919191919,0.020202020202020204,0.005050505050505051,0.03232323232323232,0.014357864357864358,0.022366522366522368,0.01847041847041847,0.012481962481962481,0.019696969696969695,0.008585858585858586,0.0215007215007215,0.03953823953823954,0.005194805194805195,0.03585858585858586,0.009018759018759018,0.023665223665223667,0.0012265512265512266,0.018253968253968255,0.022510822510822513,0.011976911976911976,0.023232323232323233,0.010173160173160173,0.019696969696969695,0.019264069264069265,0.024531024531024532,0.015367965367965367,0.024314574314574313,0.03080808080808081,0.0170995670995671,0.018686868686868686,0.023015873015873017,0.016883116883116882,0.018253968253968255,0.0215007215007215
FC5,0.023933855526544822,0.024182518960586846,0.014795474325500435,0.0011811513116996145,0.06328484396369514,0.019830908864851424,0.009387044635086411,0.01063036180529653,0.03953748601268184,0.00484893696381947,0.03257490985950516,0.02772597289568569,0.031082929255253015,0.018774089270172822,0.018898420987193833,0.016163123212731566,0.03381822702971528,0.011252020390401591,0.008081561606365783,0.02455551411164988,0.028596294914832773,0.009573542210617928,0.026358324008454555,0.010133034937212482,0.025425836130796967,0.02287703593186622,0.017406440382941687,0.029031455924406317,0.010754693522317543,0.0,0.0216337187616561,0.005346263831903519,0.020763396742509013,0.011252020390401591,0.04861370135521571,0.02237970906378217,0.009760039786149447,0.025923162998881016,0.010879025239338555,0.0175307720999627,0.013489991296779809,0.023933855526544822,0.01864975755315181,0.01063036180529653,0.013241327862737785,0.007895064030834266,0.019333581996767376,0.011811513116996146,0.01454681089145841,0.023871689668034317,0.019209250279746362,0.014608976749968918
FC1,0.02251279135872655,0.022001137009664582,0.020352472996020467,0.022228538942581012,0.017964752700397952,0.06083001705514497,0.009664582148948267,0.025071063104036385,0.01557703240477544,0.01642978965321205,0.018135304150085275,0.019272313814667423,0.013473564525298465,0.01733939738487777,0.01358726549175668,0.014326321773735077,0.0183058555997726,0.01847640704945992,0.020864127345082435,0.03337123365548607,0.018760659465605456,0.0213757816941444,0.02131893121091529,0.0175667993177942,0.011085844229675953,0.007731665719158613,0.00778851620238772,0.016202387720295624,0.014155770324047754,0.026208072768618532,0.015065378055713473,0.01893121091529278,0.01580443433769187,0.02166003411028994,0.019727117680500283,0.026890278567367823,0.01978396816372939,0.02785673678226265,0.016202387720295624,0.011483797612279705,0.02160318362706083,0.027515633882888003,0.02609437180216032,0.019101762364980103,0.01381466742467311,0.019954519613416714,0.017794201250710632,0.018817509948834566,0.016998294485503128,0.014383172256964184,0.020181921546333144,0.008357021034678795
C3,0.024583905939838144,0.015498549396854482,0.01694915254237288,0.02801954496869751,0.011833867766071156,0.013055428309665598,0.0641319285387082,0.015345854328905176,0.020232096503282945,0.03763933424950374,0.020232096503282945,0.024049473202015576,0.019086883493663154,0.02252252252252252,0.010535959688502062,0.011146739960299282,0.012902733241716292,0.022598870056497175,0.012902733241716292,0.020766529241105513,0.010917697358375325,0.03122614139563292,0.013360818445564209,0.017101847610322185,0.01870514582378989,0.017865322950068714,0.025500076347533974,0.017101847610322185,0.021911742250725303,0.024965643609711406,0.014124293785310734,0.0277141548327989,0.004351809436555199,0.009772484348755535,0.00992517941670484,0.01137578256222324,0.017407237746220796,0.015269506794930525,0.023515040464193008,0.017712627882119407,0.0159566346007024,0.020461139105206902,0.016567414872499617,0.01458237898915865,0.019926706367384334,0.022598870056497175,0.024583905939838144,0.024812948541762102,0.019621316231485723,0.016185677202626356,0.015040464193006566,0.01580393953275309
T7,0.010934666739930765,0.020605527776251444,0.018077916369031267,0.020825320072531458,0.008901587999340623,0.024341996813011704,0.011209407110280784,0.06505851969888456,0.00071432496291005,0.02258365844277158,0.021539645035441507,0.01884718940601132,0.008791691851200616,0.011594043628770812,0.008462003406780593,0.019781306665201386,0.02758393318314193,0.019506566294851365,0.027309192812791913,0.023078191109401614,0.008901587999340623,0.017638331776471235,0.013352381999010935,0.017198747183911203,0.02412220451673169,0.019396670146711356,0.019451618220781362,0.017583383702401232,0.029946700368152095,0.03456233859003242,0.019231825924501345,0.02588054288697181,0.013627122369360953,0.014781031924831035,0.013627122369360953,0.01785812407275125,0.026320127479531844,0.007527886147590527,0.021319852739161493,0.019341722072641353,0.02110006044288148,0.016484422221001153,0.022253969998351556,0.0271443485905819,0.00500027474037035,0.024232100664871695,0.015550304961811088,0.025166217924061762,0.015770097258091104,0.019176877850431342,0.016099785702511128,0.020605527776251444
TP9,0.02501869212630126,0.027491804221544833,0.01305573129349514,0.004256053373209869,0.03709668142865359,0.01604647150169667,0.015183757980100075,0.0009777419911428079,0.06085006038994651,0.009834934146201185,0.019784896761948584,0.016103985736469775,0.034508540863863804,0.02657157646517513,0.01794444124920918,0.01225053200667165,0.02375337896129292,0.013975959049864841,0.011387818485075056,0.02076263875309139,0.03617645367228389,0.017254270431931902,0.022430551561511473,0.027261747282452408,0.010927704606890205,0.011272790015528843,0.021970437683326623,0.021625352274687985,0.008454592511646633,0.00879967792028527,0.019784896761948584,0.014090987519411055,0.020820152987864497,0.02202795191809973,0.03364582734226721,0.021107724161730027,0.006038994651176166,0.02800943233450279,0.0117904181284868,0.015126243745326968,0.0117904181284868,0.022085466152872837,0.021625352274687985,0.011272790015528843,0.026053948352217172,0.012883188589175821,0.016966699258066372,0.01650658537988152,0.02910220279519181,0.017081727727612583,0.013630873641226204,0.015528843388738714
CP5,0.01278323034048225,0.018599297225251422,0.018417545135102388,0.035744577729310556,0.005210226584272386,0.01775112080455592,0.030655519205137524,0.02423361201987156,0.010844541378892524,0.058463588997940144,0.017569368714406883,0.017811704834605598,0.01211680600993578,0.024051859929722526,0.01496425542227069,0.016478856173512663,0.004059130013328487,0.0275657336726039,0.017327032594208168,0.015448927662668121,0.009269356597600873,0.03525990548891312,0.01429783109172422,0.022416091118381196,0.016175936023264267,0.014540167211922937,0.017024112443959773,0.01048103719859445,0.025687628741063857,0.031200775475584634,0.007694171816309221,0.0376226826608506,0.009754028837998304,0.02429419604992124,0.004119714043378166,0.01496425542227069,0.021446746637586334,0.008905852417302799,0.014479583181873259,0.02150733066763601,0.013631406761177753,0.013691990791227432,0.02374893977947413,0.018356961105052708,0.02544529262086514,0.02611171695141161,0.012843814370531928,0.02750514964255422,0.021386162607536653,0.014843087362171332,0.012359142130134497,0.02883799830364716
