,bankssts-rh,entorhinal-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.6615384615384615,0.15384615384615385,0.12307692307692308,0.0,0.0,0.015384615384615385,0.0,0.046153846153846156
entorhinal-rh,0.06896551724137931,0.4051724137931034,0.0603448275862069,0.0,0.15517241379310345,0.07758620689655173,0.0,0.23275862068965517
insula-rh,0.08080808080808081,0.1111111111111111,0.5050505050505051,0.0,0.04040404040404041,0.0,0.0,0.26262626262626265
medialorbitofrontal-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.0,0.23880597014925373,0.029850746268656716,0.0,0.5671641791044776,0.0,0.0,0.16417910447761194
parahippocampal-rh,0.0,0.15555555555555556,0.0,0.0,0.0,0.7555555555555555,0.08888888888888889,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.9428571428571428,0.0
transversetemporal-rh,0.009345794392523364,0.27102803738317754,0.205607476635514,0.0,0.12149532710280374,0.0,0.0,0.3925233644859813
