,frontalpole-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,parstriangularis-rh,rostralanteriorcingulate-lh
frontalpole-rh,0.3333333333333333,0.0,0.05673758865248227,0.05673758865248227,0.24822695035460993,0.2553191489361702,0.04964539007092199,0.0
lateralorbitofrontal-lh,0.0,0.4166666666666667,0.0,0.31666666666666665,0.0,0.0,0.0,0.26666666666666666
lateralorbitofrontal-rh,0.13559322033898305,0.0,0.5932203389830508,0.0,0.13559322033898305,0.13559322033898305,0.0,0.0
medialorbitofrontal-lh,0.032,0.336,0.0,0.408,0.0,0.0,0.008,0.216
medialorbitofrontal-rh,0.2746478873239437,0.0,0.056338028169014086,0.0,0.3732394366197183,0.2746478873239437,0.02112676056338028,0.0
parsorbitalis-rh,0.31451612903225806,0.0,0.06451612903225806,0.0,0.2903225806451613,0.29838709677419356,0.03225806451612903,0.0
parstriangularis-rh,0.14583333333333334,0.0,0.0,0.0625,0.020833333333333332,0.041666666666666664,0.7291666666666666,0.0
rostralanteriorcingulate-lh,0.0,0.3047619047619048,0.0,0.21904761904761905,0.0,0.0,0.0,0.47619047619047616
