,F7,TP9,Pz,CP6,F8,Fp2,AF7,AF3
F7,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0
TP9,0.0,0.2727272727272727,0.0,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
F8,0.0,0.175,0.0,0.0,0.5,0.325,0.0,0.0
Fp2,0.0,0.21875,0.0,0.0,0.40625,0.375,0.0,0.0
AF7,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
