,Fp1,F7,FT9,FC5,F8,Fp2,AFz,F6
Fp1,0.25,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778,0.08333333333333333,0.1111111111111111
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.25,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778,0.08333333333333333,0.1111111111111111
Fp2,0.25,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778,0.08333333333333333,0.1111111111111111
AFz,0.21052631578947367,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.21052631578947367
F6,0.22727272727272727,0.0,0.0,0.0,0.22727272727272727,0.22727272727272727,0.13636363636363635,0.18181818181818182
