,Fp1,F7,FC6,F4,Fp2,AF7,AFz,FT7
Fp1,0.2222222222222222,0.0,0.0,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.2222222222222222,0.0,0.0,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.0
Fp2,0.2222222222222222,0.0,0.0,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.0
AF7,0.2222222222222222,0.0,0.0,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.0
AFz,0.2222222222222222,0.0,0.0,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
