,F7,TP9,Pz,CP6,F8,Fp2,AF7,AF3
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.0967741935483871,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
