,Fp1,F7,FT9,FC5,F8,Fp2,AFz,F6
Fp1,0.3,0.0,0.0,0.0,0.0,0.26666666666666666,0.23333333333333334,0.2
F7,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0
FT9,0.0,0.1,0.4,0.5,0.0,0.0,0.0,0.0
FC5,0.0,0.058823529411764705,0.23529411764705882,0.7058823529411765,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3,0.0,0.0,0.0,0.0,0.26666666666666666,0.23333333333333334,0.2
AFz,0.27586206896551724,0.0,0.0,0.0,0.0,0.27586206896551724,0.2413793103448276,0.20689655172413793
F6,0.2608695652173913,0.0,0.0,0.0,0.0,0.2608695652173913,0.2608695652173913,0.21739130434782608
