,Fp1,F7,FT9,FC5,F8,Fp2,AFz,F6
Fp1,0.28,0.0,0.0,0.0,0.32,0.0,0.16,0.24
F7,0.0,0.3939393939393939,0.3333333333333333,0.2727272727272727,0.0,0.0,0.0,0.0
FT9,0.0,0.36666666666666664,0.3333333333333333,0.3,0.0,0.0,0.0,0.0
FC5,0.0,0.37037037037037035,0.3333333333333333,0.2962962962962963,0.0,0.0,0.0,0.0
F8,0.2,0.0,0.0,0.0,0.525,0.0,0.1,0.175
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666,0.0,0.2,0.26666666666666666
F6,0.2916666666666667,0.0,0.0,0.0,0.2916666666666667,0.0,0.16666666666666666,0.25
