,Fp1,F7,FT9,FC5,F8,Fp2,AFz,F6
Fp1,0.2229299363057325,0.0,0.0,0.0,0.1464968152866242,0.2229299363057325,0.21019108280254778,0.19745222929936307
F7,0.0,0.4727272727272727,0.4909090909090909,0.03636363636363636,0.0,0.0,0.0,0.0
FT9,0.0,0.43548387096774194,0.532258064516129,0.03225806451612903,0.0,0.0,0.0,0.0
FC5,0.0,0.375,0.375,0.25,0.0,0.0,0.0,0.0
F8,0.20353982300884957,0.0,0.0,0.0,0.18584070796460178,0.20353982300884957,0.20353982300884957,0.20353982300884957
Fp2,0.2229299363057325,0.0,0.0,0.0,0.1464968152866242,0.2229299363057325,0.21019108280254778,0.19745222929936307
AFz,0.22,0.0,0.0,0.0,0.15333333333333332,0.22,0.20666666666666667,0.2
F6,0.2152777777777778,0.0,0.0,0.0,0.1597222222222222,0.2152777777777778,0.20833333333333334,0.2013888888888889
