,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,AF8,AF4,F2,FCz
Fp1,0.07341269841269842,0.0,0.0,0.0,0.0,0.0,0.061507936507936505,0.04365079365079365,0.0,0.07341269841269842,0.0,0.0,0.041666666666666664,0.047619047619047616,0.05952380952380952,0.06349206349206349,0.0,0.0,0.0,0.02976190476190476,0.0,0.07539682539682539,0.0,0.07341269841269842,0.0,0.0,0.0,0.07539682539682539,0.0,0.0,0.0,0.0,0.021825396825396824,0.0,0.0,0.0,0.0,0.0,0.03968253968253968,0.06944444444444445,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496031746031746,0.07341269841269842,0.0,0.0,0.0
Fz,0.0,0.045662100456621,0.0,0.03881278538812785,0.04794520547945205,0.0,0.0,0.0,0.045662100456621,0.0,0.02968036529680365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04794520547945205,0.0,0.0,0.0,0.0,0.0,0.0,0.0319634703196347,0.0,0.0,0.04794520547945205,0.04794520547945205,0.0,0.0,0.0,0.04794520547945205,0.0,0.04794520547945205,0.04794520547945205,0.04794520547945205,0.0,0.0,0.0273972602739726,0.0319634703196347,0.02511415525114155,0.0,0.0045662100456621,0.04794520547945205,0.0,0.0,0.04794520547945205,0.0,0.04794520547945205,0.0,0.0,0.04794520547945205,0.04794520547945205,0.0,0.0,0.0,0.0,0.04794520547945205,0.04794520547945205
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.042505592841163314,0.0,0.05592841163310962,0.058165548098434,0.0,0.0,0.0,0.0447427293064877,0.0,0.024608501118568233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049217002237136466,0.0044742729306487695,0.0,0.0,0.0,0.0,0.0,0.03131991051454139,0.0,0.0,0.049217002237136466,0.040268456375838924,0.0,0.0,0.0,0.042505592841163314,0.0,0.049217002237136466,0.04697986577181208,0.053691275167785234,0.0,0.0,0.026845637583892617,0.029082774049217,0.024608501118568233,0.0,0.0044742729306487695,0.042505592841163314,0.0,0.0,0.05145413870246085,0.0,0.049217002237136466,0.0,0.0,0.042505592841163314,0.0447427293064877,0.0,0.0,0.0,0.0,0.040268456375838924,0.05145413870246085
FT9,0.0,0.03403565640194489,0.0,0.04051863857374392,0.059967585089141004,0.0,0.0,0.0,0.03565640194489465,0.0,0.02106969205834684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055105348460291734,0.0032414910858995136,0.0,0.0,0.0,0.0,0.0,0.022690437601296597,0.0,0.0,0.055105348460291734,0.04862236628849271,0.0,0.0,0.0,0.04862236628849271,0.0,0.04538087520259319,0.05348460291734198,0.05834683954619125,0.0,0.0,0.019448946515397084,0.022690437601296597,0.017828200972447326,0.0,0.0032414910858995136,0.050243111831442464,0.0,0.0,0.05672609400324149,0.0,0.055105348460291734,0.0,0.0,0.050243111831442464,0.05186385737439222,0.0,0.0,0.0,0.0,0.03403565640194489,0.05672609400324149
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.06359649122807018,0.0,0.0,0.0,0.0,0.0,0.06798245614035088,0.041666666666666664,0.0,0.06798245614035088,0.0,0.0,0.046052631578947366,0.05263157894736842,0.06798245614035088,0.07017543859649122,0.0,0.0,0.0,0.03728070175438596,0.0,0.07017543859649122,0.0,0.07017543859649122,0.0,0.0,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.02412280701754386,0.0,0.0,0.0,0.0,0.0,0.043859649122807015,0.07017543859649122,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03728070175438596,0.06359649122807018,0.0,0.0,0.0
C3,0.0672782874617737,0.0,0.0,0.0,0.0,0.0,0.06422018348623854,0.06422018348623854,0.0,0.0672782874617737,0.0,0.0,0.039755351681957186,0.0581039755351682,0.06116207951070336,0.0672782874617737,0.0,0.0,0.0,0.01529051987767584,0.0,0.0672782874617737,0.0,0.0672782874617737,0.0,0.0,0.0,0.0672782874617737,0.0,0.0,0.0,0.0,0.03363914373088685,0.0,0.0,0.0,0.0,0.0,0.05504587155963303,0.0672782874617737,0.0,0.0,0.0,0.012232415902140673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0581039755351682,0.0672782874617737,0.0,0.0,0.0
T7,0.0,0.046255506607929514,0.0,0.039647577092511016,0.048458149779735685,0.0,0.0,0.0,0.046255506607929514,0.0,0.028634361233480177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048458149779735685,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.0,0.0,0.048458149779735685,0.046255506607929514,0.0,0.0,0.0,0.048458149779735685,0.0,0.048458149779735685,0.048458149779735685,0.048458149779735685,0.0,0.0,0.02643171806167401,0.030837004405286344,0.024229074889867842,0.0,0.004405286343612335,0.048458149779735685,0.0,0.0,0.048458149779735685,0.0,0.048458149779735685,0.0,0.0,0.048458149779735685,0.048458149779735685,0.0,0.0,0.0,0.0,0.046255506607929514,0.048458149779735685
TP9,0.068762278978389,0.0,0.0,0.0,0.0,0.0,0.06286836935166994,0.043222003929273084,0.0,0.07269155206286837,0.0,0.0,0.0412573673870334,0.047151277013752456,0.060903732809430254,0.06679764243614932,0.0,0.0,0.0,0.03339882121807466,0.0,0.07465618860510806,0.0,0.07465618860510806,0.0,0.0,0.0,0.07465618860510806,0.0,0.0,0.0,0.0,0.021611001964636542,0.0,0.0,0.0,0.0,0.0,0.03929273084479371,0.07269155206286837,0.0,0.0,0.0,0.03143418467583497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04518664047151277,0.068762278978389,0.0,0.0,0.0
