,caudalmiddlefrontal-rh,parsopercularis-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.2122905027932961,0.0,0.12290502793296089,0.11731843575418995,0.19553072625698323,0.18435754189944134,0.0446927374301676,0.12290502793296089
parsopercularis-lh,0.0,0.71875,0.0,0.0,0.0,0.0,0.28125,0.0
precentral-rh,0.1506849315068493,0.0,0.1917808219178082,0.1506849315068493,0.17123287671232876,0.14383561643835616,0.0,0.1917808219178082
rostralmiddlefrontal-lh,0.14754098360655737,0.0,0.1557377049180328,0.22950819672131148,0.16393442622950818,0.13934426229508196,0.0,0.16393442622950818
rostralmiddlefrontal-rh,0.18888888888888888,0.0,0.12777777777777777,0.12777777777777777,0.19444444444444445,0.18333333333333332,0.044444444444444446,0.13333333333333333
superiorparietal-rh,0.2,0.0,0.12352941176470589,0.11176470588235295,0.18823529411764706,0.19411764705882353,0.058823529411764705,0.12352941176470589
superiortemporal-lh,0.12903225806451613,0.1774193548387097,0.0,0.0,0.11290322580645161,0.14516129032258066,0.43548387096774194,0.0
superiortemporal-rh,0.15384615384615385,0.0,0.18181818181818182,0.15384615384615385,0.17482517482517482,0.14685314685314685,0.0,0.1888111888111888
