,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.2698412698412698,0.0,0.07142857142857142,0.1111111111111111,0.1746031746031746,0.0,0.2619047619047619,0.1111111111111111
parsopercularis-lh,0.0,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.21568627450980393,0.058823529411764705,0.3333333333333333,0.0,0.23529411764705882,0.0,0.1568627450980392,0.0
precentral-rh,0.1891891891891892,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.2702702702702703
rostralmiddlefrontal-lh,0.21782178217821782,0.0,0.09900990099009901,0.0,0.3465346534653465,0.10891089108910891,0.18811881188118812,0.039603960396039604
superiorparietal-rh,0.0,0.0,0.0,0.0,0.2702702702702703,0.5135135135135135,0.0,0.21621621621621623
superiortemporal-lh,0.2302158273381295,0.0,0.04316546762589928,0.14388489208633093,0.1366906474820144,0.0,0.302158273381295,0.14388489208633093
superiortemporal-rh,0.16091954022988506,0.0,0.0,0.20689655172413793,0.022988505747126436,0.09195402298850575,0.21839080459770116,0.2988505747126437
