,Fp1,F7,P8,TP10,F4,F8,Fp2,AF7
Fp1,0.4975609756097561,0.0,0.0,0.0,0.0,0.0,0.5024390243902439,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.44782608695652176,0.0,0.0,0.0,0.0,0.0,0.5521739130434783,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
