,Fp1,TP9,FT10,F8,Fp2,AF7,AFz,F2
Fp1,0.2857142857142857,0.0,0.0,0.11688311688311688,0.2987012987012987,0.0,0.2987012987012987,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.05314009661835749,0.0,0.0,0.46859903381642515,0.26570048309178745,0.0,0.21256038647342995,0.0
Fp2,0.09871244635193133,0.0,0.0,0.22746781115879827,0.3562231759656652,0.0,0.31759656652360513,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.09583333333333334,0.0,0.0,0.175,0.3,0.0,0.42916666666666664,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
