,Fp1,TP9,FT10,F8,Fp2,AF7,AFz,F2
Fp1,0.2814814814814815,0.2123456790123457,0.0,0.0,0.24938271604938272,0.25679012345679014,0.0,0.0
TP9,0.24043715846994534,0.2896174863387978,0.0,0.0,0.26229508196721313,0.20765027322404372,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2594458438287154,0.2367758186397985,0.0,0.0,0.27455919395465994,0.22921914357682618,0.0,0.0
AF7,0.25692695214105793,0.18639798488664988,0.0,0.0,0.22418136020151133,0.33249370277078083,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
