,Fp1,F7,P8,TP10,F4,F8,Fp2,AF7
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.4298780487804878,0.0,0.24390243902439024,0.32621951219512196,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.34309623430962344,0.0,0.41422594142259417,0.24267782426778242,0.0,0.0,0.0
F4,0.0,0.39776951672862454,0.0,0.20817843866171004,0.3940520446096654,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
