,Fp1,F7,P8,TP10,F4,F8,Fp2,AF7
Fp1,0.35514018691588783,0.0,0.0,0.0,0.0,0.0,0.32710280373831774,0.3177570093457944
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.33860759493670883,0.0,0.0,0.0,0.0,0.0,0.33860759493670883,0.3227848101265823
AF7,0.3344262295081967,0.0,0.0,0.0,0.0,0.0,0.3344262295081967,0.33114754098360655
