,Fp1,TP9,FT10,F8,Fp2,AF7,AFz,F2
Fp1,0.31882202304737517,0.11011523687580026,0.0,0.058898847631242,0.2906530089628681,0.15620998719590268,0.06530089628681178,0.0
TP9,0.061153578874218205,0.5093815149409312,0.18693537178596248,0.061153578874218205,0.08547602501737317,0.05281445448227936,0.0,0.043085476025017375
FT10,0.0,0.29244249726177435,0.619934282584885,0.0,0.0,0.0,0.0,0.08762322015334063
F8,0.04951560818083961,0.09472551130247578,0.0,0.5479009687836384,0.2604951560818084,0.0,0.04736275565123789,0.0
Fp2,0.178125,0.09609375,0.0,0.18828125,0.3765625,0.084375,0.0765625,0.0
AF7,0.2623655913978495,0.15913978494623657,0.0,0.0,0.23440860215053763,0.3225806451612903,0.021505376344086023,0.0
AFz,0.14054054054054055,0.0,0.0,0.11351351351351352,0.25675675675675674,0.024324324324324326,0.4648648648648649,0.0
F2,0.0,0.10273972602739725,0.13356164383561644,0.0,0.0,0.0,0.0,0.7636986301369864
