,Fp1,TP9,FT10,F8,Fp2,AF7,AFz,F2
Fp1,0.41935483870967744,0.0,0.0,0.08064516129032258,0.4274193548387097,0.07258064516129033,0.0,0.0
TP9,0.0,0.4306930693069307,0.0,0.43564356435643564,0.13366336633663367,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.020253164556962026,0.22278481012658227,0.0,0.4835443037974684,0.27341772151898736,0.0,0.0,0.0
Fp2,0.14613180515759314,0.0830945558739255,0.0,0.3151862464183381,0.4326647564469914,0.022922636103151862,0.0,0.0
AF7,0.3448275862068966,0.0,0.0,0.0,0.3448275862068966,0.3103448275862069,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
