,Fp1,TP9,FT10,F8,Fp2,AF7,AFz,F2
Fp1,0.3684210526315789,0.0,0.0,0.0,0.24210526315789474,0.09473684210526316,0.29473684210526313,0.0
TP9,0.0,0.6008583690987125,0.39914163090128757,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.5027027027027027,0.4972972972972973,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3,0.0,0.0,0.0,0.2875,0.1125,0.3,0.0
AF7,0.2564102564102564,0.0,0.0,0.0,0.2564102564102564,0.23076923076923078,0.2564102564102564,0.0
AFz,0.2230769230769231,0.0,0.0,0.0,0.17692307692307693,0.06923076923076923,0.5307692307692308,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
