,Fp1,TP9,FT10,F8,Fp2,AF7,AFz,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.3574660633484163,0.36199095022624433,0.0,0.0,0.0,0.0,0.28054298642533937
FT10,0.0,0.299625468164794,0.40074906367041196,0.0,0.0,0.0,0.0,0.299625468164794
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.23622047244094488,0.30708661417322836,0.0,0.0,0.0,0.0,0.4566929133858268
