,Fp1,P3,Oz,O2,FT10,AFz,PO4,PO8
Fp1,0.16194331983805668,0.08232118758434548,0.15114709851551958,0.0,0.14979757085020243,0.1524966261808367,0.15114709851551958,0.15114709851551958
P3,0.11214953271028037,0.411214953271028,0.09532710280373832,0.0,0.09345794392523364,0.09719626168224299,0.09532710280373832,0.09532710280373832
Oz,0.1545827633378933,0.07250341997264022,0.1545827633378933,0.0,0.15321477428180574,0.15595075239398085,0.1545827633378933,0.1545827633378933
O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FT10,0.15217391304347827,0.07065217391304347,0.15489130434782608,0.0,0.15760869565217392,0.15489130434782608,0.15489130434782608,0.15489130434782608
AFz,0.1557377049180328,0.07240437158469945,0.15437158469945356,0.0,0.15300546448087432,0.1557377049180328,0.15437158469945356,0.15437158469945356
PO4,0.1545827633378933,0.07250341997264022,0.1545827633378933,0.0,0.15321477428180574,0.15595075239398085,0.1545827633378933,0.1545827633378933
PO8,0.1545827633378933,0.07250341997264022,0.1545827633378933,0.0,0.15321477428180574,0.15595075239398085,0.1545827633378933,0.1545827633378933
