,Fp1,P3,Oz,O2,FT10,AFz,PO4,PO8
Fp1,0.15609756097560976,0.11219512195121951,0.14634146341463414,0.0,0.14146341463414633,0.15121951219512195,0.14634146341463414,0.14634146341463414
P3,0.15333333333333332,0.14666666666666667,0.14,0.0,0.13333333333333333,0.14666666666666667,0.14,0.14
Oz,0.1523809523809524,0.10952380952380952,0.14761904761904762,0.0,0.14285714285714285,0.1523809523809524,0.14761904761904762,0.14761904761904762
O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FT10,0.14622641509433962,0.10377358490566038,0.1509433962264151,0.0,0.14622641509433962,0.1509433962264151,0.1509433962264151,0.1509433962264151
AFz,0.15639810426540285,0.10900473933649289,0.14691943127962084,0.0,0.14218009478672985,0.15165876777251186,0.14691943127962084,0.14691943127962084
PO4,0.1523809523809524,0.10952380952380952,0.14761904761904762,0.0,0.14285714285714285,0.1523809523809524,0.14761904761904762,0.14761904761904762
PO8,0.1523809523809524,0.10952380952380952,0.14761904761904762,0.0,0.14285714285714285,0.1523809523809524,0.14761904761904762,0.14761904761904762
