,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-rh
frontalpole-lh,0.6904761904761905,0.30952380952380953,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.3445378151260504,0.6554621848739496,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.0,0.296551724137931,0.11724137931034483,0.1,0.18620689655172415,0.2482758620689655,0.05172413793103448
inferiortemporal-lh,0.0,0.0,0.1414141414141414,0.3063973063973064,0.12121212121212122,0.09090909090909091,0.2053872053872054,0.13468013468013468
isthmuscingulate-rh,0.0,0.0,0.12601626016260162,0.13008130081300814,0.22357723577235772,0.17886178861788618,0.18699186991869918,0.15447154471544716
lingual-lh,0.0,0.0,0.2037037037037037,0.07777777777777778,0.15185185185185185,0.27037037037037037,0.2074074074074074,0.08888888888888889
parahippocampal-lh,0.0,0.0,0.21428571428571427,0.14560439560439561,0.12637362637362637,0.16483516483516483,0.25274725274725274,0.09615384615384616
pericalcarine-rh,0.0,0.0,0.09134615384615384,0.1778846153846154,0.20192307692307693,0.1346153846153846,0.1875,0.20673076923076922
