,caudalanteriorcingulate-lh,frontalpole-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3876146788990826,0.08256880733944955,0.08486238532110092,0.03669724770642202,0.0,0.07339449541284404,0.16972477064220184,0.1651376146788991
frontalpole-rh,0.12096774193548387,0.7016129032258065,0.008064516129032258,0.0,0.0,0.028225806451612902,0.0,0.14112903225806453
isthmuscingulate-rh,0.09831460674157304,0.011235955056179775,0.40168539325842695,0.14606741573033707,0.019662921348314606,0.20224719101123595,0.08146067415730338,0.03932584269662921
lingual-lh,0.041884816753926704,0.0,0.1518324607329843,0.5287958115183246,0.06544502617801047,0.15968586387434555,0.041884816753926704,0.010471204188481676
parahippocampal-lh,0.0,0.0,0.027131782945736434,0.1124031007751938,0.686046511627907,0.15891472868217055,0.015503875968992248,0.0
pericalcarine-rh,0.07125890736342043,0.021377672209026127,0.16152019002375298,0.1496437054631829,0.10926365795724466,0.3752969121140142,0.0665083135391924,0.04513064133016627
rostralanteriorcingulate-lh,0.2349570200573066,0.0,0.08882521489971347,0.045845272206303724,0.0057306590257879654,0.08022922636103152,0.4469914040114613,0.09742120343839542
rostralanteriorcingulate-rh,0.20408163265306123,0.119533527696793,0.03498542274052478,0.0058309037900874635,0.0,0.04956268221574344,0.07580174927113703,0.5102040816326531
