,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-rh,0.42424242424242425,0.0,0.0,0.1038961038961039,0.0,0.18181818181818182,0.21212121212121213,0.07792207792207792
insula-rh,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
isthmuscingulate-rh,0.0,0.0,0.6162162162162163,0.0,0.3837837837837838,0.0,0.0,0.0
medialorbitofrontal-rh,0.07575757575757576,0.0,0.0,0.6212121212121212,0.0,0.15151515151515152,0.15151515151515152,0.0
parahippocampal-lh,0.0,0.0,0.3939393939393939,0.0,0.6060606060606061,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.1162079510703364,0.0,0.0,0.12232415902140673,0.0,0.40672782874617736,0.3547400611620795,0.0
rostralanteriorcingulate-rh,0.13119533527696792,0.0,0.0,0.11661807580174927,0.0,0.31486880466472306,0.43731778425655976,0.0
temporalpole-lh,0.11956521739130435,0.07065217391304347,0.0,0.0,0.0,0.0,0.0,0.8097826086956522
