,caudalanteriorcingulate-lh,frontalpole-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.2155688622754491,0.017964071856287425,0.2215568862275449,0.09580838323353294,0.0,0.19161676646706588,0.17964071856287425,0.07784431137724551
frontalpole-rh,0.0625,0.5625,0.125,0.0,0.0,0.125,0.0,0.125
isthmuscingulate-rh,0.13671875,0.01171875,0.27734375,0.16015625,0.0,0.25,0.11328125,0.05078125
lingual-lh,0.10191082802547771,0.0,0.2611464968152866,0.2484076433121019,0.0,0.2611464968152866,0.10191082802547771,0.025477707006369428
parahippocampal-lh,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.08333333333333333,0.0
pericalcarine-rh,0.12875536480686695,0.012875536480686695,0.26180257510729615,0.16738197424892703,0.0,0.2703862660944206,0.10300429184549356,0.055793991416309016
rostralanteriorcingulate-lh,0.21476510067114093,0.0,0.2080536912751678,0.10738255033557047,0.013422818791946308,0.174496644295302,0.2348993288590604,0.04697986577181208
rostralanteriorcingulate-rh,0.19298245614035087,0.05263157894736842,0.21052631578947367,0.03508771929824561,0.0,0.21052631578947367,0.08771929824561403,0.21052631578947367
