,Fp1,FT9,P3,F8,Fp2,AF7,AF3,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.44482758620689655,0.0,0.0,0.3528735632183908,0.20229885057471264
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF3,0.0,0.0,0.0,0.3564705882352941,0.0,0.0,0.41411764705882353,0.22941176470588234
AF8,0.0,0.0,0.0,0.2871287128712871,0.0,0.0,0.3184818481848185,0.3943894389438944
