,Fp1,Fp2,AF7,AFz,F6,AF8,AF4,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.7440758293838863,0.0,0.2559241706161137,0.0
AF8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF4,0.0,0.0,0.1103448275862069,0.0,0.19310344827586207,0.0,0.696551724137931,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
