,Fp1,FT9,P3,F8,Fp2,AF7,AF3,AF8
Fp1,0.5464320625610948,0.0,0.0,0.0,0.45356793743890517,0.0,0.0,0.0
FT9,0.0,0.6145339652448657,0.0,0.0,0.000526592943654555,0.3849394418114797,0.0,0.0
P3,0.0,0.0,0.8436482084690554,0.0,0.1563517915309446,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.6168559473998805,0.0,0.0,0.2779438135086671,0.10520023909145249
Fp2,0.44688995215311006,0.0,0.02200956937799043,0.0,0.5311004784688995,0.0,0.0,0.0
AF7,0.0,0.3390538033395176,0.0,0.0,0.0,0.6609461966604824,0.0,0.0
AF3,0.0,0.0,0.0,0.22985664854176965,0.0,0.0,0.6188828472565496,0.15126050420168066
AF8,0.0,0.0,0.0,0.10092807424593968,0.0,0.0,0.17633410672853828,0.722737819025522
