,Fp1,Fp2,AF7,AFz,F6,AF8,AF4,F2
Fp1,0.5289256198347108,0.47107438016528924,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4383561643835616,0.5616438356164384,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
