,Fp1,Fp2,AF7,AFz,F6,AF8,AF4,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.7704081632653061,0.0,0.22959183673469388,0.0
AF8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.1875,0.0,0.8125,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
