,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.23333333333333334,0.1523809523809524,0.009523809523809525,0.04285714285714286,0.16666666666666666,0.16666666666666666,0.047619047619047616,0.18095238095238095
postcentral-rh,0.19576719576719576,0.21164021164021163,0.015873015873015872,0.031746031746031744,0.17989417989417988,0.17989417989417988,0.021164021164021163,0.164021164021164
rostralmiddlefrontal-lh,0.029411764705882353,0.058823529411764705,0.4264705882352941,0.08823529411764706,0.17647058823529413,0.17647058823529413,0.014705882352941176,0.029411764705882353
rostralmiddlefrontal-rh,0.14754098360655737,0.06557377049180328,0.09836065573770492,0.32786885245901637,0.04918032786885246,0.04918032786885246,0.13114754098360656,0.13114754098360656
superiorparietal-lh,0.16243654822335024,0.15736040609137056,0.06091370558375635,0.01015228426395939,0.25888324873096447,0.233502538071066,0.0,0.116751269035533
superiorparietal-rh,0.16336633663366337,0.16336633663366337,0.0594059405940594,0.009900990099009901,0.24257425742574257,0.2376237623762376,0.0,0.12376237623762376
superiortemporal-rh,0.18181818181818182,0.07272727272727272,0.01818181818181818,0.14545454545454545,0.01818181818181818,0.01818181818181818,0.32727272727272727,0.21818181818181817
supramarginal-rh,0.21428571428571427,0.1683673469387755,0.00510204081632653,0.04081632653061224,0.1326530612244898,0.14285714285714285,0.061224489795918366,0.23469387755102042
