,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.23076923076923078,0.07692307692307693,0.0,0.1794871794871795,0.0,0.0,0.2564102564102564,0.2564102564102564
postcentral-rh,0.21052631578947367,0.15789473684210525,0.0,0.21052631578947367,0.0,0.0,0.21052631578947367,0.21052631578947367
rostralmiddlefrontal-lh,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.2
rostralmiddlefrontal-rh,0.23529411764705882,0.08823529411764706,0.0,0.20588235294117646,0.0,0.0,0.23529411764705882,0.23529411764705882
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiortemporal-rh,0.1956521739130435,0.06521739130434782,0.0,0.15217391304347827,0.0,0.0,0.34782608695652173,0.2391304347826087
supramarginal-rh,0.21428571428571427,0.07142857142857142,0.0,0.16666666666666666,0.0,0.0,0.2857142857142857,0.2619047619047619
