,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.07297830374753451,0.0,0.0,0.04339250493096647,0.055226824457593686,0.04930966469428008,0.0,0.0,0.0,0.047337278106508875,0.0,0.0,0.05719921104536489,0.0631163708086785,0.05917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650887573964497,0.0,0.0,0.0,0.0,0.0,0.03944773175542406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045364891518737675,0.0,0.05719921104536489,0.0,0.05719921104536489,0.0,0.0,0.02564102564102564,0.0,0.0,0.07297830374753451,0.0,0.05128205128205128,0.0,0.0,0.021696252465483234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05719921104536489,0.05917159763313609
F3,0.0,0.0,0.06620209059233449,0.0,0.0,0.0,0.0,0.0,0.06620209059233449,0.0,0.0,0.03484320557491289,0.06794425087108014,0.0,0.0,0.0,0.059233449477351915,0.05749128919860627,0.029616724738675958,0.0,0.04878048780487805,0.027874564459930314,0.027874564459930314,0.0,0.0,0.0,0.0,0.006968641114982578,0.020905923344947737,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.06794425087108014,0.0,0.05574912891986063,0.0,0.05400696864111498,0.0,0.0,0.059233449477351915,0.03832752613240418,0.0,0.041811846689895474,0.0,0.0,0.04355400696864112,0.024390243902439025,0.0,0.0,0.0,0.04878048780487805,0.027874564459930314,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.05183585313174946,0.0,0.0,0.056155507559395246,0.05399568034557235,0.058315334773218146,0.0,0.0,0.0,0.058315334773218146,0.0,0.0,0.058315334773218146,0.058315334773218146,0.058315334773218146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05183585313174946,0.0,0.0,0.0,0.0,0.0,0.05183585313174946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058315334773218146,0.0,0.058315334773218146,0.0,0.058315334773218146,0.0,0.0,0.0367170626349892,0.0,0.0,0.058315334773218146,0.0,0.058315334773218146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056155507559395246,0.058315334773218146
FC5,0.0,0.06109979633401222,0.0,0.0,0.04684317718940937,0.059063136456211814,0.05295315682281059,0.0,0.0,0.0,0.05091649694501019,0.0,0.0,0.06109979633401222,0.06109979633401222,0.06109979633401222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06109979633401222,0.0,0.0,0.0,0.0,0.0,0.04276985743380855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048879837067209775,0.0,0.06109979633401222,0.0,0.06109979633401222,0.0,0.0,0.028513238289205704,0.0,0.0,0.06109979633401222,0.0,0.054989816700611,0.0,0.0,0.004073319755600814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06109979633401222,0.06109979633401222
FC1,0.0,0.04745166959578207,0.0,0.0,0.04745166959578207,0.0492091388400703,0.0632688927943761,0.0,0.0,0.0,0.050966608084358524,0.0,0.0,0.06502636203866433,0.061511423550087874,0.054481546572934976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04745166959578207,0.0,0.0,0.0,0.0,0.0,0.0492091388400703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05975395430579965,0.0,0.061511423550087874,0.0,0.06502636203866433,0.0,0.0,0.0351493848857645,0.0,0.0,0.061511423550087874,0.0,0.06502636203866433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050966608084358524,0.06502636203866433
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.06655290102389079,0.0,0.0,0.0,0.0,0.0,0.06825938566552901,0.0,0.0,0.034129692832764506,0.06825938566552901,0.0,0.0,0.0,0.06143344709897611,0.05631399317406143,0.02901023890784983,0.0,0.04778156996587031,0.027303754266211604,0.027303754266211604,0.0,0.0,0.0,0.0,0.006825938566552901,0.020477815699658702,0.0,0.0,0.0,0.023890784982935155,0.0,0.0,0.0,0.0,0.0,0.0,0.06655290102389079,0.0,0.05460750853242321,0.0,0.05631399317406143,0.0,0.0,0.05802047781569966,0.03754266211604096,0.0,0.040955631399317405,0.0,0.0,0.042662116040955635,0.027303754266211604,0.0,0.0,0.0,0.051194539249146756,0.027303754266211604,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
