,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.042709867452135494,0.042709867452135494,0.0,0.030927835051546393,0.023564064801178203,0.03829160530191458,0.004418262150220913,0.0,0.035346097201767304,0.0,0.0,0.0,0.0,0.029455081001472753,0.03829160530191458,0.0,0.004418262150220913,0.0,0.041237113402061855,0.0,0.0,0.0,0.0,0.041237113402061855,0.0,0.0,0.033873343151693665,0.0,0.0,0.0,0.035346097201767304,0.0,0.0,0.0,0.033873343151693665,0.0,0.0,0.0,0.039764359351988215,0.0,0.036818851251840944,0.0,0.035346097201767304,0.007363770250368188,0.0,0.035346097201767304,0.0,0.0,0.027982326951399118,0.036818851251840944,0.041237113402061855,0.033873343151693665,0.014727540500736377,0.0,0.041237113402061855,0.0,0.042709867452135494,0.03829160530191458,0.0,0.0,0.039764359351988215,0.033873343151693665,0.01914580265095729
Fz,0.028011204481792718,0.04481792717086835,0.0,0.028011204481792718,0.02334267040149393,0.04295051353874883,0.011204481792717087,0.0,0.04108309990662932,0.0,0.0,0.0,0.0,0.02707749766573296,0.02707749766573296,0.0,0.0028011204481792717,0.0,0.04481792717086835,0.0,0.0,0.0,0.0,0.04481792717086835,0.0,0.0,0.029878618113912233,0.0,0.0,0.0,0.03081232492997199,0.0,0.0,0.0,0.029878618113912233,0.0,0.0,0.0,0.04388422035480859,0.0,0.04201680672268908,0.0,0.04108309990662932,0.004668534080298786,0.0,0.03081232492997199,0.0,0.0,0.026143790849673203,0.04201680672268908,0.04481792717086835,0.0392156862745098,0.009337068160597572,0.0,0.04481792717086835,0.0,0.0457516339869281,0.04295051353874883,0.0,0.0,0.04108309990662932,0.02427637721755369,0.02054154995331466
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.02423603793466807,0.03371970495258166,0.0,0.03898840885142255,0.03371970495258166,0.03898840885142255,0.020021074815595362,0.0,0.040042149631190724,0.0,0.0,0.0,0.0,0.03371970495258166,0.026343519494204427,0.0,0.0,0.0,0.040042149631190724,0.0,0.0,0.0,0.0,0.0368809272918862,0.0,0.0,0.03371970495258166,0.0,0.0,0.0,0.03898840885142255,0.0,0.0,0.0,0.03582718651211802,0.0,0.0,0.0,0.03898840885142255,0.0,0.040042149631190724,0.0,0.040042149631190724,0.0,0.0,0.032665964172813484,0.0,0.0,0.0368809272918862,0.040042149631190724,0.040042149631190724,0.040042149631190724,0.002107481559536354,0.0,0.040042149631190724,0.0,0.040042149631190724,0.040042149631190724,0.0,0.0,0.0368809272918862,0.026343519494204427,0.030558482613277135
FT9,0.021739130434782608,0.03260869565217391,0.0,0.03985507246376811,0.03864734299516908,0.03864734299516908,0.022946859903381644,0.0,0.03985507246376811,0.0,0.0,0.0,0.0,0.035024154589371984,0.024154589371980676,0.0,0.0,0.0,0.03985507246376811,0.0,0.0,0.0,0.0,0.036231884057971016,0.0,0.0,0.03260869565217391,0.0,0.0,0.0,0.03864734299516908,0.0,0.0,0.0,0.035024154589371984,0.0,0.0,0.0,0.03864734299516908,0.0,0.03985507246376811,0.0,0.03985507246376811,0.0,0.0,0.03140096618357488,0.0,0.0,0.03985507246376811,0.03985507246376811,0.03985507246376811,0.03985507246376811,0.0,0.0,0.03985507246376811,0.0,0.03985507246376811,0.03985507246376811,0.0,0.0,0.036231884057971016,0.024154589371980676,0.035024154589371984
FC5,0.02165506573859242,0.037122969837587005,0.0,0.027068832173240527,0.02320185614849188,0.04640371229698376,0.013147718484145398,0.0,0.04563031709203403,0.0,0.0,0.0,0.0,0.02474864655839134,0.02242846094354215,0.0,0.0,0.0,0.04795050270688322,0.0,0.0,0.0,0.0,0.04717710750193349,0.0,0.0,0.025522041763341066,0.0,0.0,0.0,0.029389017788089715,0.0,0.0,0.0,0.027068832173240527,0.0,0.0,0.0,0.04795050270688322,0.0,0.04640371229698376,0.0,0.04563031709203403,0.0015467904098994587,0.0,0.025522041763341066,0.0,0.0,0.027842227378190254,0.04640371229698376,0.04795050270688322,0.042536736272235115,0.005413766434648105,0.0,0.04795050270688322,0.0,0.04795050270688322,0.04717710750193349,0.0,0.0,0.04021655065738593,0.020108275328692964,0.02088167053364269
FC1,0.009727626459143969,0.027237354085603113,0.0,0.04085603112840467,0.04085603112840467,0.03696498054474708,0.042801556420233464,0.0,0.04474708171206226,0.0,0.0,0.0,0.0,0.0311284046692607,0.013618677042801557,0.0,0.0,0.0,0.04474708171206226,0.0,0.0,0.0,0.0,0.033073929961089495,0.0,0.0,0.027237354085603113,0.0,0.0,0.0,0.03696498054474708,0.0,0.0,0.0,0.0311284046692607,0.0,0.0,0.0,0.03696498054474708,0.0,0.042801556420233464,0.0,0.04474708171206226,0.0,0.0,0.02529182879377432,0.0,0.0,0.04474708171206226,0.04085603112840467,0.042801556420233464,0.04474708171206226,0.0,0.0,0.042801556420233464,0.0,0.038910505836575876,0.04474708171206226,0.0,0.0,0.033073929961089495,0.013618677042801557,0.042801556420233464
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.016785022595222725,0.029696578437701744,0.0,0.024531956100710135,0.02130406714009038,0.039380245319561004,0.014202711426726921,0.0,0.056810845706907684,0.0,0.0,0.0,0.0,0.02065848934796643,0.018076178179470628,0.0,0.0,0.0,0.058102001291155586,0.0,0.0,0.0,0.0,0.040025823111684955,0.0,0.0,0.02130406714009038,0.0,0.0,0.0,0.025177533892834086,0.0,0.0,0.0,0.022595222724338282,0.0,0.0,0.0,0.04454486765655261,0.0,0.04712717882504842,0.0,0.058102001291155586,0.0,0.0,0.02130406714009038,0.0,0.0,0.030987734021949646,0.04454486765655261,0.057456423499031635,0.04712717882504842,0.0032278889606197547,0.0,0.05616526791478373,0.0,0.05358295674628793,0.058102001291155586,0.0,0.0,0.03227888960619755,0.016785022595222725,0.020012911555842477
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06944444444444445,0.02199074074074074,0.07175925925925926,0.04398148148148148,0.0,0.0,0.0,0.032407407407407406,0.04513888888888889,0.0,0.0,0.04513888888888889,0.0,0.07175925925925926,0.0,0.05092592592592592,0.0,0.0,0.0,0.06481481481481481,0.041666666666666664,0.0,0.0,0.0,0.07175925925925926,0.0,0.0,0.041666666666666664,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.023148148148148147,0.07175925925925926,0.0,0.0,0.07175925925925926,0.0,0.0,0.0,0.0,0.015046296296296295,0.019675925925925927,0.0,0.02662037037037037,0.0,0.0,0.07175925925925926,0.0,0.0,0.0,0.0
