,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.14168377823408623,0.09856262833675565,0.11498973305954825,0.1273100616016427,0.1375770020533881,0.14168377823408623,0.10061601642710473,0.1375770020533881
inferiorparietal-rh,0.12532637075718014,0.1227154046997389,0.12532637075718014,0.12532637075718014,0.12532637075718014,0.12532637075718014,0.12532637075718014,0.12532637075718014
parsopercularis-lh,0.11688311688311688,0.10173160173160173,0.15584415584415584,0.13636363636363635,0.11255411255411256,0.1277056277056277,0.1038961038961039,0.14502164502164502
parstriangularis-rh,0.12396694214876033,0.09917355371900827,0.13429752066115702,0.14256198347107438,0.11983471074380166,0.13429752066115702,0.1012396694214876,0.1446280991735537
rostralmiddlefrontal-lh,0.1422680412371134,0.09896907216494845,0.11134020618556702,0.12371134020618557,0.15051546391752577,0.13814432989690723,0.10103092783505155,0.13402061855670103
rostralmiddlefrontal-rh,0.13373253493013973,0.09580838323353294,0.1217564870259481,0.13373253493013973,0.12974051896207583,0.1437125748502994,0.09780439121756487,0.1437125748502994
superiortemporal-rh,0.1192214111922141,0.11435523114355231,0.1192214111922141,0.1192214111922141,0.1192214111922141,0.1192214111922141,0.170316301703163,0.1192214111922141
supramarginal-rh,0.12720156555772993,0.09393346379647749,0.13111545988258316,0.136986301369863,0.1232876712328767,0.136986301369863,0.0958904109589041,0.15459882583170254
