,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.13829787234042554,0.14095744680851063,0.14095744680851063,0.14095744680851063,0.1276595744680851,0.14095744680851063,0.05585106382978723,0.11436170212765957
inferiorparietal-rh,0.12009237875288684,0.15704387990762125,0.15704387990762125,0.15704387990762125,0.11085450346420324,0.15011547344110854,0.04849884526558892,0.09930715935334873
parsopercularis-lh,0.12009237875288684,0.15704387990762125,0.15704387990762125,0.15704387990762125,0.11085450346420324,0.15011547344110854,0.04849884526558892,0.09930715935334873
parstriangularis-rh,0.12009237875288684,0.15704387990762125,0.15704387990762125,0.15704387990762125,0.11085450346420324,0.15011547344110854,0.04849884526558892,0.09930715935334873
rostralmiddlefrontal-lh,0.13725490196078433,0.13725490196078433,0.13725490196078433,0.13725490196078433,0.13445378151260504,0.13725490196078433,0.058823529411764705,0.12044817927170869
rostralmiddlefrontal-rh,0.12177985948477751,0.15456674473067916,0.15456674473067916,0.15456674473067916,0.11241217798594848,0.1522248243559719,0.04918032786885246,0.10070257611241218
superiortemporal-lh,0.12571428571428572,0.12571428571428572,0.12571428571428572,0.12571428571428572,0.12571428571428572,0.12571428571428572,0.12,0.12571428571428572
superiortemporal-rh,0.13414634146341464,0.13414634146341464,0.13414634146341464,0.13414634146341464,0.13414634146341464,0.13414634146341464,0.06402439024390244,0.13109756097560976
