,Fp1,FT9,TP10,FT10,Fp2,AF3,POz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.33,0.335,0.0,0.0,0.0,0.335,0.0
TP10,0.0,0.3145539906103286,0.3427230046948357,0.0,0.0,0.0,0.3427230046948357,0.0
FT10,0.0,0.0,0.0,0.3125,0.3125,0.0,0.0,0.375
Fp2,0.0,0.0,0.0,0.3125,0.3125,0.0,0.0,0.375
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.3142857142857143,0.34285714285714286,0.0,0.0,0.0,0.34285714285714286,0.0
AF8,0.0,0.0,0.0,0.060240963855421686,0.060240963855421686,0.0,0.0,0.8795180722891566
