,Fp1,FT9,TP10,FT10,Fp2,AF3,POz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.352112676056338,0.3192488262910798,0.3286384976525822
POz,0.0,0.0,0.0,0.0,0.0,0.34,0.335,0.325
AF8,0.0,0.0,0.0,0.0,0.0,0.33980582524271846,0.32524271844660196,0.33495145631067963
