,Fp1,FT9,TP10,FT10,Fp2,AF3,POz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.494949494949495,0.0,0.5050505050505051,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.42016806722689076,0.0,0.5798319327731093,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.8928571428571429,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
