,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,AF8,AF4,F2,FCz
Fp1,0.018743626196696245,0.01703457353614916,0.017223838048451727,0.017052928786039243,0.01707959026254132,0.017244867438707567,0.017434131951010134,0.017455161341265974,0.017173189235813326,0.017236277406580847,0.01730795560947509,0.01739207317049845,0.01732898499973093,0.008143558394960393,0.017299365577348368,0.01733757503185765,0.01736719445424021,0.0,0.01732898499973093,0.017265896828963408,0.017236277406580847,0.01734142435786005,0.01740066320262517,0.0177323927405943,0.01729551625134597,0.017236277406580847,0.016987774049513158,0.01731654564160181,0.01745131201526357,0.01732898499973093,0.016055349837280814,0.01701739347189572,0.017535429576286937,0.017257306796836687,0.017286926219219248,0.017286926219219248,0.01733757503185765,0.01707663231666084,0.017446571309139257,0.017518249512033495,0.009571126633928775,0.010130330138709752,0.010281385196503038,0.017227687374454126,0.010377942115655521,0.01735860442211349,0.01737963381236933,0.01737963381236933,0.017232428080578448,0.01737963381236933,0.017106251739043402,0.01739207317049845,0.017371043780242613,0.01740066320262517,0.017223838048451727,0.01735001438998677,0.017505810153904375,0.016837610371841793,0.017447462689261173,0.017269746154965807,0.017181779267940046
Fz,0.016446467760243628,0.017515001416613225,0.01757537127148253,0.017260843875581463,0.017315768120727427,0.017555247986526093,0.017446292947288097,0.017422723606286876,0.01754001725998069,0.017446292947288097,0.017515001416613225,0.017462970176199744,0.01750321674611261,0.009001618029245744,0.01753512470156966,0.01752334003106905,0.017483093461156177,0.0,0.017515001416613225,0.01757537127148253,0.01744973900333289,0.01750321674611261,0.017474754846700354,0.017171459069987592,0.01752334003106905,0.01752678608711384,0.01744973900333289,0.017474754846700354,0.017462970176199744,0.017515001416613225,0.016100245060456205,0.01749832418770158,0.017350569080916957,0.017555247986526093,0.017474754846700354,0.01752334003106905,0.017515001416613225,0.01753512470156966,0.017462970176199744,0.017422723606286876,0.008066246707827438,0.008601236787195356,0.00874554583793519,0.017555247986526093,0.008837823648261542,0.017474754846700354,0.017483093461156177,0.017483093461156177,0.017563586600981916,0.017494878131656788,0.017555247986526093,0.017462970176199744,0.01745118550569913,0.017474754846700354,0.017555247986526093,0.017515001416613225,0.017325553237549488,0.015316670797950798,0.017322107181504696,0.01753512470156966,0.017551801930481302
F3,0.016467879597119376,0.0173268787960426,0.01753928305190381,0.017158313289102348,0.01721270033455595,0.01753928305190381,0.017499422107881774,0.017476076167740766,0.01749116460594126,0.017419700219837703,0.01755921352391483,0.017515937111762803,0.017547540553844325,0.008928153022089907,0.017550956021974318,0.01755921352391483,0.017527610081833307,0.0,0.017519352579892795,0.01755921352391483,0.01737357067632462,0.017499422107881774,0.017519352579892795,0.017185938926284946,0.017547540553844325,0.01749116460594126,0.017315205825972096,0.01747949163587076,0.01749116460594126,0.01755921352391483,0.015997201986510137,0.017343393799923626,0.017404611781637207,0.017570886493985333,0.017487749137811273,0.017547540553844325,0.01755921352391483,0.017399769747826685,0.017507679609822288,0.017459561163859737,0.008168160951420051,0.008698026193777016,0.008840954965984131,0.017542698520033803,0.008932349824098705,0.017519352579892795,0.017527610081833307,0.017527610081833307,0.01749116460594126,0.01753928305190381,0.017427957721778214,0.017515937111762803,0.017504264141692295,0.017519352579892795,0.017519352579892795,0.01755921352391483,0.01732830536172313,0.01533867362875135,0.017376423807685677,0.01748632257213074,0.017499422107881774
F7,0.016558780499555895,0.017391701825326886,0.017496406878389176,0.01766525579842219,0.017592622678845267,0.017455845692297613,0.017467637032737196,0.017455845692297613,0.017496406878389176,0.017334162134022925,0.017467637032737196,0.017455845692297613,0.017455845692297613,0.008941311513660118,0.017455845692297613,0.017484615537949597,0.01744405435185803,0.0,0.01743556509925183,0.01753696806448074,0.017629881777103448,0.01740349316576647,0.017476126285343396,0.01739500391316027,0.017484615537949597,0.017415284506206052,0.01739500391316027,0.017374723320114485,0.017464334944903813,0.017455845692297613,0.016465879599690633,0.017374723320114485,0.017391701825326886,0.017496406878389176,0.01739500391316027,0.017484615537949597,0.017455845692297613,0.017423773758812253,0.017476126285343396,0.01743556509925183,0.008281515766118859,0.008820602525748764,0.008965868764902619,0.017487917625782976,0.009058782477525326,0.01742707584664563,0.01744405435185803,0.01744405435185803,0.01754545731708694,0.01743556509925183,0.017423773758812253,0.017476126285343396,0.01744405435185803,0.017476126285343396,0.01744405435185803,0.017455845692297613,0.01722096782835443,0.015257052390746987,0.017342651386629125,0.017577529250572304,0.017484615537949597
FT9,0.016561257061611087,0.01740131507655699,0.017505906725873682,0.01761221933218629,0.01763074003161329,0.01746542341302785,0.01747723592484036,0.01746542341302785,0.017505906725873682,0.01734397347449035,0.01747723592484036,0.01746542341302785,0.01746542341302785,0.008997878481003333,0.01746542341302785,0.017494094214061173,0.01745361090121534,0.0,0.017445181756604936,0.017546390038719516,0.017639169176223695,0.017413127588369506,0.01748566506945077,0.01734397347449035,0.017494094214061173,0.017424940100182015,0.017413127588369506,0.017384456787336182,0.017473852557638257,0.01746542341302785,0.01637088719635333,0.017384456787336182,0.01740131507655699,0.017505906725873682,0.017404698443759102,0.017494094214061173,0.01746542341302785,0.01743336924479242,0.01748566506945077,0.017445181756604936,0.008187076734987992,0.00872517231379634,0.008870247275958865,0.017497477581263278,0.008963026413463044,0.017436752611994528,0.01745361090121534,0.01745361090121534,0.01755481918332992,0.017445181756604936,0.01743336924479242,0.01748566506945077,0.01745361090121534,0.01748566506945077,0.01745361090121534,0.01746542341302785,0.017230952680563252,0.01526246623013203,0.017352402619100753,0.01758687335156535,0.017494094214061173
FC5,0.016465741125094975,0.0172922485727059,0.01751260663192701,0.017095913042946262,0.017150146629083828,0.017557227976179098,0.017496130810195402,0.017472791408617655,0.017461121707828785,0.017477597529560393,0.017548990065313297,0.01751260663192701,0.017565465887044905,0.008936532851316147,0.017600474989411516,0.01755242185523636,0.01754075215444749,0.0,0.017560659766102167,0.017504368721061203,0.017310781853340906,0.017548990065313297,0.017516038421850077,0.017183098272547045,0.01752908245365862,0.017548990065313297,0.017305292604514442,0.017537320364524423,0.017487892899329595,0.01758056737775684,0.015956364982434766,0.017341676037900728,0.01740963678373056,0.01754075215444749,0.017537320364524423,0.01752084454279281,0.017572329466891037,0.01739796708294169,0.017504368721061203,0.017456315586886047,0.008177262645390253,0.008706530249200706,0.008849315320706506,0.01751260663192701,0.008940615468114085,0.01754075215444749,0.01754075215444749,0.01754075215444749,0.01743640797523137,0.01755242185523636,0.017417874694596366,0.017500936931138137,0.01749750514121507,0.017516038421850077,0.017537320364524423,0.017572329466891037,0.01737805947128701,0.01539073009574246,0.01738149126121008,0.01742336394342283,0.01749750514121507
FC1,0.01667762904894858,0.017198065675206913,0.01740233689901071,0.01714071408188218,0.01718690260445871,0.017422278288646724,0.017601750795370817,0.017621692185006827,0.01735418788071212,0.017414012049620155,0.017482102457554754,0.017561868016098797,0.017502043847190764,0.00878629598411624,0.017473836218528188,0.017510310086217333,0.01753851771487991,0.0,0.017502043847190764,0.01744221967828273,0.01733620698679817,0.017502043847190764,0.017570134255125366,0.017396031155706204,0.017470427306945313,0.017414012049620155,0.017178124285570903,0.017490368696581323,0.017593484556344248,0.017502043847190764,0.01607853884759159,0.01720633191423348,0.017586666733178498,0.017433953439256165,0.017462161067918744,0.017462161067918744,0.017510310086217333,0.017262747171558637,0.01761342594598026,0.017601750795370817,0.008372647600372422,0.00890279888151814,0.009045797520553088,0.017405745810593586,0.009137238229706574,0.017530251475853343,0.017550192865489353,0.017550192865489353,0.01740233689901071,0.017550192865489353,0.017290954800221216,0.017561868016098797,0.017541926626462784,0.017570134255125366,0.01740233689901071,0.017521985236826777,0.01741886937706385,0.015468022104317688,0.017495226024025014,0.017429096111812474,0.01736245411973869
C3,0.016713887378171293,0.01719165850733857,0.017396138733897573,0.017134456911964108,0.017180608548581437,0.01741610389259917,0.017595790320913574,0.01761575547961517,0.017347943817079506,0.017407839293184305,0.01747599936870397,0.017555860003510372,0.017495964527405573,0.008770356617052808,0.017467734769289103,0.01750422912682044,0.017532458884936902,0.0,0.017495964527405573,0.01743606905130077,0.01733002193857864,0.017495964527405573,0.017564124602925238,0.01743328369195851,0.017464298809417238,0.017407839293184305,0.01717169334863697,0.017484263968118835,0.017595790320913574,0.017495964527405573,0.01608308394191111,0.01719992310675344,0.017612319519743305,0.017427804451885902,0.017456034210002372,0.017456034210002372,0.01750422912682044,0.01725638262298637,0.017607490880200305,0.01761575547961517,0.00840096056689032,0.008931755252418662,0.009074947323201731,0.01739957469376944,0.009166508517294865,0.017524194285522036,0.01754415944422364,0.01754415944422364,0.017396138733897573,0.01754415944422364,0.017284612381102835,0.017555860003510372,0.017535894844808775,0.017564124602925238,0.017396138733897573,0.01751592968610717,0.017432633091428902,0.015502884617117414,0.017509057766363436,0.01742297581234291,0.01735620841649437
T7,0.016449174598482077,0.01735469164398499,0.017544066171423178,0.017189402387786643,0.017243812874421803,0.01752409649276908,0.01748277417871949,0.01745936374703113,0.01752753724580334,0.017415983636688673,0.01755921214030162,0.017499303104339326,0.01754750692445744,0.008948098492522979,0.01754750692445744,0.0175509476774917,0.01752753724580334,0.0,0.017515832029959162,0.01756747660311154,0.017404953260395973,0.017495862351305062,0.01750274385737359,0.017168757869581067,0.01756747660311154,0.017487597888495146,0.01735125089095073,0.017467628209841046,0.017474509715909574,0.01754750692445744,0.01603800925427908,0.01736777981657056,0.017396013958034577,0.017575741065921455,0.017467628209841046,0.01756747660311154,0.01754750692445744,0.01743595331534277,0.017491038641529406,0.017442834821411297,0.008134707106478383,0.008665623967329098,0.008808852470942043,0.01754750692445744,0.008900436401402614,0.017519272782993422,0.01752753724580334,0.01752753724580334,0.017530977998837606,0.01752753724580334,0.017464187456806786,0.017499303104339326,0.017495862351305062,0.01750274385737359,0.01750412681411498,0.01754750692445744,0.01730787078060827,0.01531434366823278,0.01736777981657056,0.017517889826252034,0.01753580170861326
TP9,0.016530363002802903,0.017280678630736433,0.01745028094615091,0.017051846710729346,0.017106268022253672,0.01751508388769841,0.017542003190540265,0.01751854443103947,0.017398555134081034,0.017546811483608548,0.01750681505128907,0.017550272026949608,0.01753508210385815,0.008895452355056167,0.017538542647199208,0.01750200675822079,0.017546811483608548,0.0,0.017558540863358944,0.01744201210974157,0.01726760150125881,0.017590268459269084,0.017542003190540265,0.017251063828440126,0.017478547998719993,0.01752681326744881,0.017302024596623396,0.017583347372586967,0.017537194897471985,0.017538542647199208,0.01596731708308114,0.017338560485601815,0.017478547998719993,0.017478547998719993,0.017555080320017888,0.01747027916231065,0.017538542647199208,0.017395094590739978,0.017553732570290664,0.017525465517721585,0.008205278021945234,0.008736961021848852,0.008880409078308085,0.01745028094615091,0.008972131322697443,0.017555080320017888,0.017558540863358944,0.017558540863358944,0.01737374862485301,0.017570270243109344,0.017395094590739978,0.01751027559463013,0.01751508388769841,0.01752200497438053,0.017495085671538672,0.017550272026949608,0.01747508745537893,0.015510453978656202,0.017415092806899714,0.01738066971153513,0.01743509102305945
