,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.15384615384615385,0.08,0.13230769230769232,0.15384615384615385,0.09538461538461539,0.08307692307692308,0.1476923076923077,0.15384615384615385
inferiorparietal-rh,0.12735849056603774,0.12264150943396226,0.1179245283018868,0.12735849056603774,0.12735849056603774,0.12735849056603774,0.12264150943396226,0.12735849056603774
parsopercularis-lh,0.14736842105263157,0.08070175438596491,0.14385964912280702,0.15087719298245614,0.0912280701754386,0.08421052631578947,0.15087719298245614,0.15087719298245614
parstriangularis-rh,0.15178571428571427,0.07738095238095238,0.12797619047619047,0.1636904761904762,0.09226190476190477,0.08035714285714286,0.1488095238095238,0.15773809523809523
precentral-lh,0.13617021276595745,0.1148936170212766,0.11063829787234042,0.13191489361702127,0.13617021276595745,0.11914893617021277,0.11914893617021277,0.13191489361702127
superiorparietal-lh,0.1277533039647577,0.11894273127753303,0.1145374449339207,0.1277533039647577,0.13215859030837004,0.1277533039647577,0.11894273127753303,0.13215859030837004
superiortemporal-lh,0.14743589743589744,0.07692307692307693,0.13782051282051283,0.16025641025641027,0.08974358974358974,0.08012820512820513,0.15384615384615385,0.15384615384615385
superiortemporal-rh,0.15249266862170088,0.07917888563049853,0.12609970674486803,0.16129032258064516,0.093841642228739,0.08211143695014662,0.1466275659824047,0.15835777126099707
