,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.13537117903930132,0.11353711790393013,0.11353711790393013,0.13100436681222707,0.13537117903930132,0.11790393013100436,0.1222707423580786,0.13100436681222707
inferiorparietal-rh,0.12735849056603774,0.12264150943396226,0.1179245283018868,0.12735849056603774,0.12735849056603774,0.12735849056603774,0.12264150943396226,0.12735849056603774
parsopercularis-lh,0.12871287128712872,0.11386138613861387,0.12376237623762376,0.12871287128712872,0.12871287128712872,0.1188118811881188,0.12871287128712872,0.12871287128712872
parstriangularis-rh,0.13537117903930132,0.11353711790393013,0.11353711790393013,0.13100436681222707,0.13537117903930132,0.11790393013100436,0.1222707423580786,0.13100436681222707
precentral-lh,0.13617021276595745,0.1148936170212766,0.11063829787234042,0.13191489361702127,0.13617021276595745,0.11914893617021277,0.11914893617021277,0.13191489361702127
superiorparietal-lh,0.1277533039647577,0.11894273127753303,0.1145374449339207,0.1277533039647577,0.13215859030837004,0.1277533039647577,0.11894273127753303,0.13215859030837004
superiortemporal-lh,0.1308411214953271,0.11214953271028037,0.12149532710280374,0.1308411214953271,0.1308411214953271,0.11682242990654206,0.1261682242990654,0.1308411214953271
superiortemporal-rh,0.13617021276595745,0.1148936170212766,0.11063829787234042,0.13191489361702127,0.13617021276595745,0.11914893617021277,0.11914893617021277,0.13191489361702127
