,Fp1,FC5,FC6,F4,Fp2,AF7,AF3,AFz
Fp1,0.2795031055900621,0.0,0.0,0.2857142857142857,0.2422360248447205,0.0,0.0,0.19254658385093168
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0
F4,0.2795031055900621,0.0,0.0,0.2857142857142857,0.2422360248447205,0.0,0.0,0.19254658385093168
Fp2,0.2684563758389262,0.0,0.0,0.2684563758389262,0.2550335570469799,0.0,0.0,0.2080536912751678
AF7,0.13333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.4,0.0,0.2
AF3,0.0,0.0,0.125,0.0,0.0,0.0,0.875,0.0
AFz,0.25,0.0,0.0,0.25,0.25,0.007575757575757576,0.0,0.24242424242424243
