,F7,TP9,Pz,CP6,F8,Fp2,AF7,AF3
F7,0.35582431572246975,0.07129217059197963,0.08465945257797582,0.10566518141311267,0.005092297899427116,0.11012094207511139,0.19987269255251433,0.0674729471674093
TP9,0.05343915343915344,0.3232804232804233,0.039153439153439155,0.1835978835978836,0.12222222222222222,0.05238095238095238,0.010052910052910053,0.21587301587301588
Pz,0.17509247842170161,0.09494451294697903,0.2971639950678175,0.07274969173859433,0.012330456226880395,0.11467324290998766,0.11837237977805179,0.11467324290998766
CP6,0.08790593505039193,0.2026875699888018,0.030795072788353865,0.34098544232922734,0.0767077267637178,0.043673012318029114,0.029115341545352745,0.1881298992161254
F8,0.0059121621621621625,0.1891891891891892,0.008445945945945946,0.11233108108108109,0.3640202702702703,0.17820945945945946,0.02364864864864865,0.11824324324324324
Fp2,0.10911345319280844,0.0638561686298822,0.059516429014259145,0.05145691258524489,0.12275263484190949,0.37817730936143834,0.18412895226286422,0.030998140111593304
AF7,0.23993925588458617,0.015186028853454821,0.06605922551252848,0.04403948367501898,0.022779043280182234,0.2270311313591496,0.3720577069096431,0.012908124525436599
AF3,0.06045650832819247,0.25478099938309684,0.056138186304750155,0.2011104256631709,0.09006785934608266,0.028994447871684145,0.011721159777914868,0.29673041332510797
