,Fp1,FT9,FC1,C3,F8,Fp2,AF7,FC3
Fp1,0.4883720930232558,0.0,0.0,0.21705426356589147,0.0,0.29457364341085274,0.0,0.0
FT9,0.0,0.39080459770114945,0.2988505747126437,0.0,0.0,0.0,0.0,0.3103448275862069
FC1,0.0,0.3466666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.32
C3,0.34146341463414637,0.0,0.0,0.32926829268292684,0.0,0.32926829268292684,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.37142857142857144,0.0,0.0,0.26666666666666666,0.0,0.3619047619047619,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.3246753246753247,0.2857142857142857,0.0,0.0,0.0,0.0,0.38961038961038963
