,Fp1,FT9,FC1,C3,F8,Fp2,AF7,FC3
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.2987012987012987,0.08658008658008658,0.0,0.0,0.0,0.30735930735930733,0.30735930735930733
FC1,0.0,0.2558139534883721,0.2441860465116279,0.0,0.0,0.0,0.2441860465116279,0.2558139534883721
C3,0.0,0.0,0.0,0.3684210526315789,0.35526315789473684,0.27631578947368424,0.0,0.0
F8,0.0,0.0,0.0,0.216,0.504,0.28,0.0,0.0
Fp2,0.0,0.0,0.0,0.25,0.3804347826086957,0.3695652173913043,0.0,0.0
AF7,0.0,0.25,0.06884057971014493,0.0,0.0,0.0,0.3442028985507246,0.33695652173913043
FC3,0.0,0.24475524475524477,0.06993006993006994,0.0,0.0,0.0,0.34265734265734266,0.34265734265734266
