,Fp1,Fz,FC1,C4,F4,Fp2,AF7,F1
Fp1,0.4025974025974026,0.0,0.0,0.0,0.0,0.3116883116883117,0.2857142857142857,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.45454545454545453,0.0,0.5454545454545454,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.12,0.0,0.68,0.0,0.2,0.0
Fp2,0.38095238095238093,0.0,0.0,0.0,0.0,0.36507936507936506,0.25396825396825395,0.0
AF7,0.23255813953488372,0.0,0.0,0.0,0.12790697674418605,0.16279069767441862,0.47674418604651164,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
