,FT10,F8,Fp2,AF7,FT7,PO8,AF8,AF4
FT10,0.45977011494252873,0.3793103448275862,0.0,0.0,0.0,0.06896551724137931,0.09195402298850575,0.0
F8,0.3974358974358974,0.41025641025641024,0.0,0.0,0.0,0.07692307692307693,0.11538461538461539,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.35294117647058826,0.35294117647058826,0.0,0.0,0.0,0.29411764705882354,0.0,0.0
AF8,0.24,0.28,0.0,0.0,0.0,0.0,0.48,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
