,caudalanteriorcingulate-rh,entorhinal-lh,frontalpole-rh,lateraloccipital-lh,lingual-lh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-rh
caudalanteriorcingulate-rh,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
entorhinal-lh,0.0,0.37209302325581395,0.0,0.0,0.0,0.27906976744186046,0.06976744186046512,0.27906976744186046
frontalpole-rh,0.0,0.0,0.7741935483870968,0.16129032258064516,0.0,0.06451612903225806,0.0,0.0
lateraloccipital-lh,0.0,0.0,0.12,0.52,0.36,0.0,0.0,0.0
lingual-lh,0.0,0.0,0.0,0.4186046511627907,0.5813953488372093,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.22950819672131148,0.0,0.0,0.0,0.4918032786885246,0.06557377049180328,0.21311475409836064
temporalpole-lh,0.05405405405405406,0.13513513513513514,0.0,0.0,0.0,0.16216216216216217,0.43243243243243246,0.21621621621621623
transversetemporal-rh,0.0,0.23333333333333334,0.0,0.0,0.0,0.26666666666666666,0.1,0.4
