,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.3760330578512397,0.35537190082644626,0.02066115702479339,0.0,0.0,0.0,0.0,0.24793388429752067
frontalpole-rh,0.3629032258064516,0.36693548387096775,0.028225806451612902,0.0,0.0,0.0,0.0,0.24193548387096775
lateraloccipital-rh,0.06862745098039216,0.08823529411764706,0.8431372549019608,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.0,0.0,0.0,0.3781094527363184,0.27860696517412936,0.3283582089552239,0.014925373134328358,0.0
medialorbitofrontal-lh,0.0,0.0,0.0,0.2311111111111111,0.40444444444444444,0.2577777777777778,0.10666666666666667,0.0
medialorbitofrontal-rh,0.0,0.0,0.0,0.31,0.31,0.34,0.04,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.011764705882352941,0.25882352941176473,0.07058823529411765,0.6588235294117647,0.0
rostralanteriorcingulate-rh,0.3409090909090909,0.32954545454545453,0.0,0.0,0.0,0.0,0.0,0.32954545454545453
