,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.16077616077616078,0.1483021483021483,0.10741510741510742,0.07623007623007623,0.13998613998613998,0.16077616077616078,0.07830907830907831,0.1282051282051282
frontalpole-rh,0.15067519545131486,0.15209665955934612,0.11016346837242359,0.07818052594171997,0.14498933901918976,0.15280739161336176,0.08031272210376687,0.13077469793887705
lateralorbitofrontal-lh,0.13537117903930132,0.13537117903930132,0.13449781659388646,0.09606986899563319,0.13537117903930132,0.13537117903930132,0.0925764192139738,0.13537117903930132
lateralorbitofrontal-rh,0.1286549707602339,0.1286549707602339,0.1286549707602339,0.12748538011695906,0.1286549707602339,0.1286549707602339,0.10058479532163743,0.1286549707602339
medialorbitofrontal-lh,0.14419610670511895,0.14563806777217014,0.11175198269646719,0.07930785868781542,0.15789473684210525,0.15573179524152847,0.08147080028839221,0.1240086517664023
medialorbitofrontal-rh,0.1432129514321295,0.13387297633872977,0.09651307596513076,0.0684931506849315,0.1357409713574097,0.23661270236612703,0.07036114570361146,0.11519302615193026
rostralanteriorcingulate-lh,0.130635838150289,0.130635838150289,0.12023121387283237,0.09710982658959537,0.130635838150289,0.130635838150289,0.12947976878612716,0.130635838150289
rostralanteriorcingulate-rh,0.14329976762199845,0.14329976762199845,0.12006196746707978,0.08520526723470179,0.13477924089852827,0.14329976762199845,0.08752904725019364,0.14252517428350117
